x,y,p,phi_on_grid
2.30509,0.162546,0.318427,0.318223
2.30509,0.17526,0.339554,0.339318
2.30509,0.188004,0.360277,0.360026
2.30509,0.200777,0.380615,0.38036
2.30509,0.213581,0.400597,0.400334
2.30509,0.226413,0.420249,0.419962
2.30509,0.239276,0.439579,0.439256
2.30509,0.252167,0.458583,0.458227
2.30509,0.265088,0.477263,0.476888
2.30509,0.278038,0.495633,0.495247
2.30509,0.291018,0.513712,0.513316
2.30509,0.304026,0.531513,0.531104
2.30509,0.317064,0.549053,0.548619
2.30509,0.33013,0.566343,0.565871
2.30509,0.343226,0.583383,0.582868
2.30509,0.35635,0.600163,0.599617
2.30509,0.369504,0.616679,0.616126
2.30509,0.382686,0.632947,0.632402
2.30509,0.395896,0.649,0.648452
2.30509,0.409136,0.664858,0.664282
2.30509,0.422404,0.680522,0.679899
2.30509,0.4357,0.695986,0.695309
2.30509,0.449025,0.711243,0.710517
2.30509,0.462378,0.726286,0.725529
2.30509,0.475759,0.74111,0.74035
2.30509,0.489169,0.755723,0.754985
2.30509,0.502607,0.770153,0.76944
2.30509,0.516073,0.78443,0.783717
2.30509,0.529568,0.798566,0.797823
2.30509,0.54309,0.812564,0.811762
2.30509,0.55664,0.82642,0.825537
2.30509,0.570218,0.840136,0.839153
2.30509,0.583824,0.853696,0.852613
2.30509,0.597458,0.867089,0.865921
2.30509,0.611119,0.88032,0.879082
2.30509,0.624808,0.893398,0.892097
2.30509,0.638525,0.906331,0.904971
2.32159,0.0,0.0,0.0
2.32159,0.012321,0.0282165,0.0282029
2.32159,0.0246727,0.0557262,0.0556996
2.32159,0.0370551,0.0825691,0.0825258
2.32159,0.0494679,0.108766,0.108715
2.32159,0.0619113,0.134359,0.134297
2.32159,0.074385,0.159373,0.159302
2.32159,0.086889,0.18385,0.183754
2.32159,0.0994233,0.2078,0.207681
2.32159,0.111988,0.231241,0.231103
2.32159,0.124582,0.254187,0.254044
2.32159,0.137207,0.27667,0.276524
2.32159,0.149861,0.298725,0.29856
2.32159,0.162546,0.32037,0.320172
2.32159,0.17526,0.341607,0.341376
2.32159,0.188004,0.362434,0.362187
2.32159,0.200777,0.382869,0.382621
2.32159,0.213581,0.402945,0.402692
2.32159,0.226413,0.422689,0.422413
2.32159,0.239276,0.442111,0.441797
2.32159,0.252167,0.461204,0.460855
2.32159,0.265088,0.479969,0.479599
2.32159,0.278038,0.498418,0.498039
2.32159,0.291018,0.51657,0.516186
2.32159,0.304026,0.534446,0.534049
2.32159,0.317064,0.552059,0.551637
2.32159,0.33013,0.569421,0.568959
2.32159,0.343226,0.586532,0.586024
2.32159,0.35635,0.603378,0.602839
2.32159,0.369504,0.619958,0.619413
2.32159,0.382686,0.636285,0.635751
2.32159,0.395896,0.652396,0.651861
2.32159,0.409136,0.668311,0.66775
2.32159,0.422404,0.684033,0.683424
2.32159,0.4357,0.699554,0.698889
2.32159,0.449025,0.714865,0.714151
2.32159,0.462378,0.729961,0.729215
2.32159,0.475759,0.744836,0.744087
2.32159,0.489169,0.759498,0.758771
2.32159,0.502607,0.773976,0.773274
2.32159,0.516073,0.788299,0.787598
2.32159,0.529568,0.80248,0.80175
2.32159,0.54309,0.816517,0.815733
2.32159,0.55664,0.830412,0.829551
2.32159,0.570218,0.844164,0.843209
2.32159,0.583824,0.85776,0.856711
2.32159,0.597458,0.871191,0.870059
2.32159,0.611119,0.88446,0.883259
2.32159,0.624808,0.897579,0.896312
2.32159,0.638525,0.910554,0.909224
2.33811,0.0,0.0,0.0
2.33811,0.012321,0.0284138,0.0284008
2.33811,0.0246727,0.0561133,0.0560851
2.33811,0.0370551,0.0831292,0.0830894
2.33811,0.0494679,0.109497,0.109448
2.33811,0.0619113,0.135247,0.135191
2.33811,0.074385,0.160418,0.160349
2.33811,0.086889,0.185039,0.184948
2.33811,0.0994233,0.209132,0.209014
2.33811,0.111988,0.232704,0.232571
2.33811,0.124582,0.255777,0.25564
2.33811,0.137207,0.27838,0.278241
2.33811,0.149861,0.300552,0.300395
2.33811,0.162546,0.322311,0.32212
2.33811,0.17526,0.343658,0.343432
2.33811,0.188004,0.364589,0.364347
2.33811,0.200777,0.385123,0.384881
2.33811,0.213581,0.405291,0.405049
2.33811,0.226413,0.425128,0.424862
2.33811,0.239276,0.44464,0.444335
2.33811,0.252167,0.463823,0.463479
2.33811,0.265088,0.482671,0.482306
2.33811,0.278038,0.501198,0.500827
2.33811,0.291018,0.519426,0.519051
2.33811,0.304026,0.537374,0.536989
2.33811,0.317064,0.55506,0.55465
2.33811,0.33013,0.572494,0.572042
2.33811,0.343226,0.589673,0.589175
2.33811,0.35635,0.606588,0.606056
2.33811,0.369504,0.62323,0.622693
2.33811,0.382686,0.639618,0.639093
2.33811,0.395896,0.655786,0.655264
2.33811,0.409136,0.671759,0.671211
2.33811,0.422404,0.687538,0.686941
2.33811,0.4357,0.703114,0.702461
2.33811,0.449025,0.718478,0.717776
2.33811,0.462378,0.733627,0.732893
2.33811,0.475759,0.748553,0.747815
2.33811,0.489169,0.763266,0.762548
2.33811,0.502607,0.777792,0.777099
2.33811,0.516073,0.792161,0.79147
2.33811,0.529568,0.806385,0.805667
2.33811,0.54309,0.820463,0.819694
2.33811,0.55664,0.834395,0.833555
2.33811,0.570218,0.848181,0.847255
2.33811,0.583824,0.861813,0.860798
2.33811,0.597458,0.875281,0.874186
2.33811,0.611119,0.888588,0.887424
2.33811,0.624808,0.901749,0.900516
2.33811,0.638525,0.914766,0.913464
2.35466,0.0,0.0,0.0
2.35466,0.012321,0.0286128,0.0285989
2.35466,0.0246727,0.056497,0.0564709
2.35466,0.0370551,0.0836936,0.0836534
2.35466,0.0494679,0.110226,0.110181
2.35466,0.0619113,0.136138,0.136085
2.35466,0.074385,0.16146,0.161397
2.35466,0.086889,0.18623,0.186142
2.35466,0.0994233,0.21046,0.210348
2.35466,0.111988,0.234168,0.234038
2.35466,0.124582,0.257365,0.257234
2.35466,0.137207,0.28009,0.279958
2.35466,0.149861,0.302377,0.30223
2.35466,0.162546,0.324251,0.324066
2.35466,0.17526,0.345707,0.345486
2.35466,0.188004,0.366742,0.366505
2.35466,0.200777,0.387373,0.387139
2.35466,0.213581,0.407635,0.407402
2.35466,0.226413,0.427563,0.427309
2.35466,0.239276,0.447167,0.44687
2.35466,0.252167,0.466436,0.4661
2.35466,0.265088,0.485367,0.48501
2.35466,0.278038,0.503973,0.50361
2.35466,0.291018,0.522276,0.521912
2.35466,0.304026,0.540299,0.539924
2.35466,0.317064,0.558056,0.557658
2.35466,0.33013,0.575561,0.57512
2.35466,0.343226,0.592808,0.59232
2.35466,0.35635,0.609789,0.609267
2.35466,0.369504,0.626495,0.625967
2.35466,0.382686,0.642944,0.642429
2.35466,0.395896,0.65917,0.658659
2.35466,0.409136,0.6752,0.674664
2.35466,0.422404,0.691034,0.690451
2.35466,0.4357,0.706664,0.706026
2.35466,0.449025,0.722081,0.721394
2.35466,0.462378,0.737281,0.736562
2.35466,0.475759,0.752259,0.751534
2.35466,0.489169,0.767023,0.766317
2.35466,0.502607,0.781599,0.780914
2.35466,0.516073,0.796013,0.795332
2.35466,0.529568,0.810281,0.809574
2.35466,0.54309,0.824398,0.823645
2.35466,0.55664,0.838366,0.837549
2.35466,0.570218,0.852186,0.85129
2.35466,0.583824,0.865853,0.864873
2.35466,0.597458,0.879358,0.878301
2.35466,0.611119,0.892704,0.891578
2.35466,0.624808,0.905906,0.904708
2.35466,0.638525,0.918967,0.917693
2.37122,0.0,0.0,0.0
2.37122,0.012321,0.0288097,0.0287973
2.37122,0.0246727,0.0568841,0.0568571
2.37122,0.0370551,0.0842545,0.0842178
2.37122,0.0494679,0.110959,0.110915
2.37122,0.0619113,0.137028,0.13698
2.37122,0.074385,0.162505,0.162445
2.37122,0.086889,0.187419,0.187337
2.37122,0.0994233,0.211792,0.211682
2.37122,0.111988,0.23563,0.235505
2.37122,0.124582,0.258955,0.258829
2.37122,0.137207,0.281799,0.281675
2.37122,0.149861,0.304203,0.304063
2.37122,0.162546,0.326189,0.326012
2.37122,0.17526,0.347754,0.347539
2.37122,0.188004,0.368893,0.368662
2.37122,0.200777,0.389621,0.389395
2.37122,0.213581,0.409978,0.409754
2.37122,0.226413,0.429997,0.429752
2.37122,0.239276,0.44969,0.449403
2.37122,0.252167,0.469046,0.468718
2.37122,0.265088,0.488059,0.48771
2.37122,0.278038,0.506744,0.50639
2.37122,0.291018,0.525124,0.524769
2.37122,0.304026,0.54322,0.542856
2.37122,0.317064,0.561049,0.56066
2.37122,0.33013,0.578622,0.578192
2.37122,0.343226,0.595937,0.59546
2.37122,0.35635,0.612983,0.612472
2.37122,0.369504,0.629753,0.629236
2.37122,0.382686,0.646263,0.645758
2.37122,0.395896,0.662548,0.662048
2.37122,0.409136,0.678634,0.678111
2.37122,0.422404,0.694524,0.693953
2.37122,0.4357,0.710206,0.709582
2.37122,0.449025,0.725675,0.725003
2.37122,0.462378,0.740926,0.740222
2.37122,0.475759,0.755957,0.755245
2.37122,0.489169,0.770772,0.770076
2.37122,0.502607,0.785396,0.78472
2.37122,0.516073,0.799858,0.799184
2.37122,0.529568,0.814168,0.813471
2.37122,0.54309,0.828324,0.827585
2.37122,0.55664,0.842327,0.841532
2.37122,0.570218,0.856181,0.855315
2.37122,0.583824,0.869883,0.868938
2.37122,0.597458,0.883424,0.882405
2.37122,0.611119,0.896809,0.895721
2.37122,0.624808,0.910052,0.908888
2.37122,0.638525,0.923156,0.921909
2.38781,0.0,0.0,0.0
2.38781,0.012321,0.0290079,0.0289958
2.38781,0.0246727,0.0572684,0.0572438
2.38781,0.0370551,0.0848189,0.0847828
2.38781,0.0494679,0.11169,0.111649
2.38781,0.0619113,0.137921,0.137875
2.38781,0.074385,0.163549,0.163493
2.38781,0.086889,0.18861,0.188531
2.38781,0.0994233,0.21312,0.213016
2.38781,0.111988,0.237094,0.236972
2.38781,0.124582,0.260544,0.260423
2.38781,0.137207,0.283509,0.283391
2.38781,0.149861,0.306028,0.305896
2.38781,0.162546,0.328126,0.327957
2.38781,0.17526,0.349799,0.349591
2.38781,0.188004,0.371041,0.370817
2.38781,0.200777,0.391867,0.391649
2.38781,0.213581,0.412318,0.412103
2.38781,0.226413,0.432429,0.432193
2.38781,0.239276,0.45221,0.451932
2.38781,0.252167,0.471651,0.471333
2.38781,0.265088,0.490747,0.490407
2.38781,0.278038,0.509511,0.509166
2.38781,0.291018,0.527967,0.527621
2.38781,0.304026,0.546137,0.545782
2.38781,0.317064,0.564037,0.563659
2.38781,0.33013,0.581677,0.58126
2.38781,0.343226,0.599059,0.598594
2.38781,0.35635,0.616171,0.615671
2.38781,0.369504,0.633004,0.632497
2.38781,0.382686,0.649576,0.649081
2.38781,0.395896,0.66592,0.66543
2.38781,0.409136,0.682063,0.68155
2.38781,0.422404,0.698007,0.697448
2.38781,0.4357,0.71374,0.713131
2.38781,0.449025,0.729259,0.728605
2.38781,0.462378,0.744561,0.743875
2.38781,0.475759,0.759644,0.758946
2.38781,0.489169,0.774512,0.773826
2.38781,0.502607,0.789186,0.788517
2.38781,0.516073,0.803694,0.803026
2.38781,0.529568,0.818046,0.817358
2.38781,0.54309,0.83224,0.831516
2.38781,0.55664,0.846277,0.845504
2.38781,0.570218,0.860164,0.859328
2.38781,0.583824,0.873901,0.872992
2.38781,0.597458,0.887478,0.886498
2.38781,0.611119,0.900903,0.899852
2.38781,0.624808,0.914186,0.913056
2.38781,0.638525,0.927333,0.926114
2.40443,0.0,0.0,0.0
2.40443,0.012321,0.029205,0.0291947
2.40443,0.0246727,0.0576541,0.0576308
2.40443,0.0370551,0.085382,0.0853482
2.40443,0.0494679,0.112424,0.112384
2.40443,0.0619113,0.138813,0.138771
2.40443,0.074385,0.164594,0.164542
2.40443,0.086889,0.189798,0.189726
2.40443,0.0994233,0.21445,0.21435
2.40443,0.111988,0.238555,0.238439
2.40443,0.124582,0.262133,0.262017
2.40443,0.137207,0.285218,0.285106
2.40443,0.149861,0.307853,0.307728
2.40443,0.162546,0.330062,0.3299
2.40443,0.17526,0.351842,0.351642
2.40443,0.188004,0.373187,0.37297
2.40443,0.200777,0.394112,0.393901
2.40443,0.213581,0.414657,0.41445
2.40443,0.226413,0.434858,0.434632
2.40443,0.239276,0.454728,0.454459
2.40443,0.252167,0.474252,0.473944
2.40443,0.265088,0.493429,0.4931
2.40443,0.278038,0.512272,0.511938
2.40443,0.291018,0.530806,0.53047
2.40443,0.304026,0.54905,0.548704
2.40443,0.317064,0.56702,0.566652
2.40443,0.33013,0.584727,0.584322
2.40443,0.343226,0.602175,0.601723
2.40443,0.35635,0.61935,0.618864
2.40443,0.369504,0.636248,0.635753
2.40443,0.382686,0.652881,0.652398
2.40443,0.395896,0.669285,0.668805
2.40443,0.409136,0.685485,0.684982
2.40443,0.422404,0.701482,0.700936
2.40443,0.4357,0.717265,0.716672
2.40443,0.449025,0.732833,0.732198
2.40443,0.462378,0.748187,0.747519
2.40443,0.475759,0.763322,0.76264
2.40443,0.489169,0.778242,0.777567
2.40443,0.502607,0.792966,0.792305
2.40443,0.516073,0.80752,0.80686
2.40443,0.529568,0.821915,0.821235
2.40443,0.54309,0.836145,0.835436
2.40443,0.55664,0.850216,0.849467
2.40443,0.570218,0.864136,0.863332
2.40443,0.583824,0.877907,0.877035
2.40443,0.597458,0.891522,0.89058
2.40443,0.611119,0.904984,0.903972
2.40443,0.624808,0.91831,0.917213
2.40443,0.638525,0.931498,0.930307
2.42106,0.0,0.0,0.0
2.42106,0.012321,0.0294024,0.0293937
2.42106,0.0246727,0.0580392,0.0580181
2.42106,0.0370551,0.0859463,0.085914
2.42106,0.0494679,0.113158,0.113119
2.42106,0.0619113,0.139708,0.139667
2.42106,0.074385,0.165639,0.165591
2.42106,0.086889,0.190989,0.190921
2.42106,0.0994233,0.215779,0.215684
2.42106,0.111988,0.240017,0.239906
2.42106,0.124582,0.263722,0.263611
2.42106,0.137207,0.286928,0.286821
2.42106,0.149861,0.309678,0.309559
2.42106,0.162546,0.331997,0.331842
2.42106,0.17526,0.353884,0.353691
2.42106,0.188004,0.375331,0.375122
2.42106,0.200777,0.396354,0.396151
2.42106,0.213581,0.416994,0.416795
2.42106,0.226413,0.437287,0.437067
2.42106,0.239276,0.457242,0.456982
2.42106,0.252167,0.47685,0.476552
2.42106,0.265088,0.496108,0.49579
2.42106,0.278038,0.51503,0.514707
2.42106,0.291018,0.533642,0.533314
2.42106,0.304026,0.55196,0.551622
2.42106,0.317064,0.569999,0.56964
2.42106,0.33013,0.587772,0.587379
2.42106,0.343226,0.605284,0.604847
2.42106,0.35635,0.622525,0.622052
2.42106,0.369504,0.639486,0.639003
2.42106,0.382686,0.656182,0.655708
2.42106,0.395896,0.672645,0.672173
2.42106,0.409136,0.688901,0.688407
2.42106,0.422404,0.70495,0.704416
2.42106,0.4357,0.720783,0.720206
2.42106,0.449025,0.736399,0.735783
2.42106,0.462378,0.751804,0.751154
2.42106,0.475759,0.766991,0.766325
2.42106,0.489169,0.781963,0.781299
2.42106,0.502607,0.796737,0.796084
2.42106,0.516073,0.811338,0.810684
2.42106,0.529568,0.825775,0.825103
2.42106,0.54309,0.840041,0.839346
2.42106,0.55664,0.854145,0.853419
2.42106,0.570218,0.868098,0.867324
2.42106,0.583824,0.881904,0.881067
2.42106,0.597458,0.895555,0.894651
2.42106,0.611119,0.909056,0.90808
2.42106,0.624808,0.922422,0.921358
2.42106,0.638525,0.935653,0.934488
2.43772,0.0,0.0,0.0
2.43772,0.012321,0.0296001,0.029593
2.43772,0.0246727,0.0584237,0.0584059
2.43772,0.0370551,0.0865115,0.0864803
2.43772,0.0494679,0.113892,0.113854
2.43772,0.0619113,0.140603,0.140564
2.43772,0.074385,0.166685,0.166641
2.43772,0.086889,0.192179,0.192116
2.43772,0.0994233,0.217107,0.217018
2.43772,0.111988,0.241479,0.241372
2.43772,0.124582,0.265311,0.265204
2.43772,0.137207,0.288637,0.288535
2.43772,0.149861,0.311501,0.311389
2.43772,0.162546,0.33393,0.333783
2.43772,0.17526,0.355923,0.355739
2.43772,0.188004,0.377472,0.377272
2.43772,0.200777,0.398594,0.398399
2.43772,0.213581,0.419329,0.419138
2.43772,0.226413,0.439712,0.439501
2.43772,0.239276,0.459753,0.459503
2.43772,0.252167,0.479443,0.479157
2.43772,0.265088,0.498781,0.498476
2.43772,0.278038,0.517783,0.517471
2.43772,0.291018,0.536472,0.536154
2.43772,0.304026,0.554866,0.554535
2.43772,0.317064,0.572973,0.572624
2.43772,0.33013,0.590811,0.590431
2.43772,0.343226,0.608386,0.607964
2.43772,0.35635,0.625691,0.625234
2.43772,0.369504,0.642716,0.642247
2.43772,0.382686,0.659475,0.659011
2.43772,0.395896,0.675998,0.675535
2.43772,0.409136,0.69231,0.691825
2.43772,0.422404,0.70841,0.707889
2.43772,0.4357,0.72429,0.723732
2.43772,0.449025,0.739955,0.739361
2.43772,0.462378,0.75541,0.754782
2.43772,0.475759,0.770651,0.770001
2.43772,0.489169,0.785675,0.785023
2.43772,0.502607,0.8005,0.799854
2.43772,0.516073,0.815146,0.814498
2.43772,0.529568,0.829624,0.828961
2.43772,0.54309,0.843927,0.843247
2.43772,0.55664,0.858062,0.857361
2.43772,0.570218,0.872049,0.871307
2.43772,0.583824,0.885889,0.885089
2.43772,0.597458,0.899577,0.898711
2.43772,0.611119,0.913117,0.912177
2.43772,0.624808,0.926523,0.925491
2.43772,0.638525,0.939796,0.938657
2.4544,0.0,0.0,0.0
2.4544,0.012321,0.0297969,0.0297925
2.4544,0.0246727,0.0588096,0.058794
2.4544,0.0370551,0.0870759,0.087047
2.4544,0.0494679,0.114628,0.11459
2.4544,0.0619113,0.141498,0.141461
2.4544,0.074385,0.167731,0.16769
2.4544,0.086889,0.193368,0.193311
2.4544,0.0994233,0.218435,0.218352
2.4544,0.111988,0.24294,0.242838
2.4544,0.124582,0.2669,0.266796
2.4544,0.137207,0.290346,0.290249
2.4544,0.149861,0.313325,0.313218
2.4544,0.162546,0.335862,0.335723
2.4544,0.17526,0.35796,0.357785
2.4544,0.188004,0.379611,0.37942
2.4544,0.200777,0.400833,0.400646
2.4544,0.213581,0.421662,0.421478
2.4544,0.226413,0.442136,0.441931
2.4544,0.239276,0.462262,0.462021
2.4544,0.252167,0.482033,0.481759
2.4544,0.265088,0.50145,0.501158
2.4544,0.278038,0.520532,0.520232
2.4544,0.291018,0.5393,0.53899
2.4544,0.304026,0.557767,0.557443
2.4544,0.317064,0.575942,0.575602
2.4544,0.33013,0.593845,0.593477
2.4544,0.343226,0.611483,0.611077
2.4544,0.35635,0.628851,0.628409
2.4544,0.369504,0.64594,0.645484
2.4544,0.382686,0.662762,0.662308
2.4544,0.395896,0.679345,0.67889
2.4544,0.409136,0.695712,0.695236
2.4544,0.422404,0.711863,0.711354
2.4544,0.4357,0.72779,0.72725
2.4544,0.449025,0.743503,0.74293
2.4544,0.462378,0.759009,0.758401
2.4544,0.475759,0.774302,0.773669
2.4544,0.489169,0.789379,0.788738
2.4544,0.502607,0.804253,0.803614
2.4544,0.516073,0.818946,0.818303
2.4544,0.529568,0.833463,0.832809
2.4544,0.54309,0.847802,0.847138
2.4544,0.55664,0.861971,0.861293
2.4544,0.570218,0.875989,0.875278
2.4544,0.583824,0.889865,0.8891
2.4544,0.597458,0.903588,0.90276
2.4544,0.611119,0.917167,0.916263
2.4544,0.624808,0.930614,0.929614
2.4544,0.638525,0.943927,0.942814
2.4711,0.0,0.0,0.0
2.4711,0.012321,0.0299948,0.0299922
2.4711,0.0246727,0.0591942,0.0591826
2.4711,0.0370551,0.0876423,0.0876142
2.4711,0.0494679,0.115363,0.115327
2.4711,0.0619113,0.142395,0.142358
2.4711,0.074385,0.168778,0.168741
2.4711,0.086889,0.194559,0.194507
2.4711,0.0994233,0.219762,0.219686
2.4711,0.111988,0.244402,0.244305
2.4711,0.124582,0.268487,0.268389
2.4711,0.137207,0.292056,0.291962
2.4711,0.149861,0.315147,0.315046
2.4711,0.162546,0.337793,0.337662
2.4711,0.17526,0.359995,0.35983
2.4711,0.188004,0.381748,0.381566
2.4711,0.200777,0.403069,0.40289
2.4711,0.213581,0.423994,0.423816
2.4711,0.226413,0.444557,0.444359
2.4711,0.239276,0.464767,0.464535
2.4711,0.252167,0.484618,0.484357
2.4711,0.265088,0.504115,0.503837
2.4711,0.278038,0.523277,0.522988
2.4711,0.291018,0.542123,0.541821
2.4711,0.304026,0.560663,0.560347
2.4711,0.317064,0.578907,0.578576
2.4711,0.33013,0.596872,0.596519
2.4711,0.343226,0.614573,0.614184
2.4711,0.35635,0.632005,0.63158
2.4711,0.369504,0.649158,0.648716
2.4711,0.382686,0.666042,0.665599
2.4711,0.395896,0.682685,0.682238
2.4711,0.409136,0.699108,0.69864
2.4711,0.422404,0.715308,0.714812
2.4711,0.4357,0.731282,0.730761
2.4711,0.449025,0.747042,0.746492
2.4711,0.462378,0.762598,0.762013
2.4711,0.475759,0.777944,0.777328
2.4711,0.489169,0.793073,0.792444
2.4711,0.502607,0.807996,0.807366
2.4711,0.516073,0.822735,0.822099
2.4711,0.529568,0.837293,0.836648
2.4711,0.54309,0.851666,0.851019
2.4711,0.55664,0.865868,0.865214
2.4711,0.570218,0.87992,0.87924
2.4711,0.583824,0.893829,0.8931
2.4711,0.597458,0.90759,0.906798
2.4711,0.611119,0.921207,0.920338
2.4711,0.624808,0.934694,0.933725
2.4711,0.638525,0.948047,0.94696
2.48783,0.0,0.0,0.0
2.48783,0.012321,0.0301917,0.0301922
2.48783,0.0246727,0.0595808,0.0595715
2.48783,0.0370551,0.088207,0.0881819
2.48783,0.0494679,0.116101,0.116064
2.48783,0.0619113,0.143291,0.143256
2.48783,0.074385,0.169826,0.169791
2.48783,0.086889,0.195749,0.195703
2.48783,0.0994233,0.221091,0.22102
2.48783,0.111988,0.245861,0.245771
2.48783,0.124582,0.270076,0.269981
2.48783,0.137207,0.293764,0.293674
2.48783,0.149861,0.31697,0.316874
2.48783,0.162546,0.339723,0.3396
2.48783,0.17526,0.362029,0.361873
2.48783,0.188004,0.383883,0.383711
2.48783,0.200777,0.405303,0.405132
2.48783,0.213581,0.426324,0.426151
2.48783,0.226413,0.446976,0.446785
2.48783,0.239276,0.46727,0.467047
2.48783,0.252167,0.4872,0.486952
2.48783,0.265088,0.506776,0.506513
2.48783,0.278038,0.526018,0.525741
2.48783,0.291018,0.544943,0.544649
2.48783,0.304026,0.563556,0.563247
2.48783,0.317064,0.581866,0.581546
2.48783,0.33013,0.599894,0.599555
2.48783,0.343226,0.617658,0.617285
2.48783,0.35635,0.635152,0.634744
2.48783,0.369504,0.652369,0.651941
2.48783,0.382686,0.669315,0.668884
2.48783,0.395896,0.686019,0.68558
2.48783,0.409136,0.702496,0.702038
2.48783,0.422404,0.718745,0.718263
2.48783,0.4357,0.734766,0.734264
2.48783,0.449025,0.750573,0.750046
2.48783,0.462378,0.76618,0.765616
2.48783,0.475759,0.781577,0.780979
2.48783,0.489169,0.796758,0.796141
2.48783,0.502607,0.811731,0.811109
2.48783,0.516073,0.826515,0.825886
2.48783,0.529568,0.841113,0.840478
2.48783,0.54309,0.85552,0.85489
2.48783,0.55664,0.869755,0.869126
2.48783,0.570218,0.88384,0.883191
2.48783,0.583824,0.897784,0.89709
2.48783,0.597458,0.911581,0.910825
2.48783,0.611119,0.925236,0.924402
2.48783,0.624808,0.938763,0.937824
2.48783,0.638525,0.952155,0.951095
2.50458,0.0,0.0,0.0
2.50458,0.012321,0.0303897,0.0303924
2.50458,0.0246727,0.0599662,0.0599607
2.50458,0.0370551,0.0887741,0.0887499
2.50458,0.0494679,0.116837,0.116802
2.50458,0.0619113,0.14419,0.144154
2.50458,0.074385,0.170873,0.170842
2.50458,0.086889,0.19694,0.196898
2.50458,0.0994233,0.222417,0.222354
2.50458,0.111988,0.247323,0.247237
2.50458,0.124582,0.271663,0.271572
2.50458,0.137207,0.295473,0.295386
2.50458,0.149861,0.318792,0.3187
2.50458,0.162546,0.341653,0.341537
2.50458,0.17526,0.364061,0.363915
2.50458,0.188004,0.386017,0.385854
2.50458,0.200777,0.407535,0.407372
2.50458,0.213581,0.428652,0.428484
2.50458,0.226413,0.449393,0.449208
2.50458,0.239276,0.469769,0.469556
2.50458,0.252167,0.489779,0.489544
2.50458,0.265088,0.509434,0.509185
2.50458,0.278038,0.528755,0.52849
2.50458,0.291018,0.547758,0.547472
2.50458,0.304026,0.566444,0.566142
2.50458,0.317064,0.584821,0.58451
2.50458,0.33013,0.602912,0.602586
2.50458,0.343226,0.620736,0.620381
2.50458,0.35635,0.638293,0.637903
2.50458,0.369504,0.655573,0.65516
2.50458,0.382686,0.672583,0.672162
2.50458,0.395896,0.689346,0.688915
2.50458,0.409136,0.705877,0.705428
2.50458,0.422404,0.722174,0.721707
2.50458,0.4357,0.738242,0.737759
2.50458,0.449025,0.754096,0.753592
2.50458,0.462378,0.769753,0.769211
2.50458,0.475759,0.785202,0.784621
2.50458,0.489169,0.800434,0.79983
2.50458,0.502607,0.815456,0.814842
2.50458,0.516073,0.830285,0.829663
2.50458,0.529568,0.844922,0.844298
2.50458,0.54309,0.859365,0.858751
2.50458,0.55664,0.873632,0.873028
2.50458,0.570218,0.887751,0.887132
2.50458,0.583824,0.90173,0.901069
2.50458,0.597458,0.915562,0.914842
2.50458,0.611119,0.929256,0.928455
2.50458,0.624808,0.942821,0.941912
2.50458,0.638525,0.956251,0.955218
2.52135,0.0,0.0,0.0
2.52135,0.012321,0.0305872,0.0305929
2.52135,0.0246727,0.0603533,0.0603504
2.52135,0.0370551,0.0893397,0.0893185
2.52135,0.0494679,0.117576,0.117539
2.52135,0.0619113,0.145087,0.145052
2.52135,0.074385,0.171923,0.171893
2.52135,0.086889,0.198129,0.198094
2.52135,0.0994233,0.223746,0.223688
2.52135,0.111988,0.248782,0.248702
2.52135,0.124582,0.273251,0.273164
2.52135,0.137207,0.29718,0.297097
2.52135,0.149861,0.320613,0.320526
2.52135,0.162546,0.34358,0.343472
2.52135,0.17526,0.366091,0.365956
2.52135,0.188004,0.388148,0.387996
2.52135,0.200777,0.409766,0.40961
2.52135,0.213581,0.430977,0.430815
2.52135,0.226413,0.451808,0.451628
2.52135,0.239276,0.472266,0.472062
2.52135,0.252167,0.492353,0.492133
2.52135,0.265088,0.512087,0.511853
2.52135,0.278038,0.531488,0.531235
2.52135,0.291018,0.550569,0.550291
2.52135,0.304026,0.569327,0.569032
2.52135,0.317064,0.58777,0.587469
2.52135,0.33013,0.605924,0.605613
2.52135,0.343226,0.623809,0.623472
2.52135,0.35635,0.641428,0.641056
2.52135,0.369504,0.658771,0.658374
2.52135,0.382686,0.675844,0.675434
2.52135,0.395896,0.692666,0.692243
2.52135,0.409136,0.709251,0.708811
2.52135,0.422404,0.725596,0.725143
2.52135,0.4357,0.741709,0.741248
2.52135,0.449025,0.757611,0.75713
2.52135,0.462378,0.773317,0.772798
2.52135,0.475759,0.788818,0.788256
2.52135,0.489169,0.8041,0.80351
2.52135,0.502607,0.819171,0.818567
2.52135,0.516073,0.834045,0.833431
2.52135,0.529568,0.84872,0.848108
2.52135,0.54309,0.863198,0.862603
2.52135,0.55664,0.877499,0.876919
2.52135,0.570218,0.891651,0.891063
2.52135,0.583824,0.905665,0.905038
2.52135,0.597458,0.919534,0.918848
2.52135,0.611119,0.933264,0.932497
2.52135,0.624808,0.946868,0.94599
2.52135,0.638525,0.960336,0.959329
2.53814,0.0,0.0,0.0
2.53814,0.012321,0.0307856,0.0307935
2.53814,0.0246727,0.0607398,0.0607404
2.53814,0.0370551,0.0899076,0.0898874
2.53814,0.0494679,0.118313,0.118278
2.53814,0.0619113,0.145987,0.145951
2.53814,0.074385,0.172971,0.172944
